"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00791324914524145,2.05394128101254,0.263,0.078,1,"Unknown2","SATB2"
0.00796514444328071,1.80398222575389,0.316,0.098,1,"Unknown2","ZNF141"
0.00800907529534241,2.18211717296308,0.263,0.076,1,"Unknown2","CHURC1-FNTB"
0.00812408723099269,1.69111092995892,0.263,0.074,1,"Unknown2","ITPR3"
0.00843829763618088,1.1343025870805,0.579,0.323,1,"Unknown2","XPO1"
0.00846655137383154,1.22019172263842,0.579,0.301,1,"Unknown2","FAR1"
0.00848938086343439,2.32105515628547,0.316,0.112,1,"Unknown2","DGCR2"
0.0085289782456054,1.20534862813864,0.526,0.255,1,"Unknown2","APP"
0.00878385188239754,1.42419313133516,0.474,0.22,1,"Unknown2","FOCAD"
0.00894386830504331,0.979108044443295,0.684,0.393,1,"Unknown2","NUMB"
0.00898239989922847,1.69470046636577,0.263,0.074,1,"Unknown2","EPHB2"
0.00902481724518158,1.53208358657364,0.368,0.155,1,"Unknown2","SLIT2"
0.00906199102462866,1.38574341276979,0.421,0.176,1,"Unknown2","ACSL4"
0.00927708873136539,1.79518537024221,0.263,0.072,1,"Unknown2","LARP7"
0.00960855979916205,1.99245065785496,0.316,0.105,1,"Unknown2","DHX32"
0.00969042672445291,2.00089158034046,0.263,0.073,1,"Unknown2","CNTNAP2"
0.0097189163135537,1.19101540141111,0.579,0.325,1,"Unknown2","ATXN10"
0.00978231543866466,1.71634453882662,0.263,0.082,1,"Unknown2","ARHGAP42"
0.00986034043436537,2.03285254895993,0.263,0.074,1,"Unknown2","DOT1L"
0.00989231565455461,1.10353875146832,0.579,0.306,1,"Unknown2","RB1CC1"
0.00996084623912048,0.548506947970939,0.947,0.677,1,"Unknown2","ZBTB16"
0.00997121870570664,1.42284281822805,0.474,0.204,1,"Unknown2","PHF3"
0,3.59930195348828,0.879,0.129,0,"Vascular Smooth Muscle","ITGA8"
0,2.47808369394115,0.857,0.233,0,"Vascular Smooth Muscle","LTBP1"
0,3.0333725564661,0.706,0.121,0,"Vascular Smooth Muscle","MYH11"
0,2.70154671578901,0.738,0.159,0,"Vascular Smooth Muscle","RCAN2"
0,3.30592368386908,0.686,0.109,0,"Vascular Smooth Muscle","NEXN"
0,3.31585609018211,0.679,0.102,0,"Vascular Smooth Muscle","LMOD1"
0,3.04958359251676,0.708,0.131,0,"Vascular Smooth Muscle","FBLIM1"
0,2.01692293375441,0.853,0.282,0,"Vascular Smooth Muscle","CACNA1C"
0,2.52979012776781,0.771,0.205,0,"Vascular Smooth Muscle","ELN"
0,3.31487220858016,0.659,0.095,0,"Vascular Smooth Muscle","CARMN"
0,2.43989322873246,0.793,0.231,0,"Vascular Smooth Muscle","PCDH7"
0,2.19662184812732,0.791,0.23,0,"Vascular Smooth Muscle","SUGCT"
0,2.37015957696807,0.857,0.296,0,"Vascular Smooth Muscle","DMD"
0,3.35992860410344,0.667,0.109,0,"Vascular Smooth Muscle","PRUNE2"
0,3.13976118514925,0.683,0.13,0,"Vascular Smooth Muscle","MYH10"
0,3.68464843719073,0.618,0.065,0,"Vascular Smooth Muscle","PRDM16"
0,1.96455627955136,0.815,0.28,0,"Vascular Smooth Muscle","CDH13"
0,4.18459041521586,0.576,0.043,0,"Vascular Smooth Muscle","GRIA1"
0,1.70442298988759,0.903,0.383,0,"Vascular Smooth Muscle","CALD1"
0,1.97481058252475,0.841,0.326,0,"Vascular Smooth Muscle","KALRN"
0,1.73317098533449,0.962,0.447,0,"Vascular Smooth Muscle","PRKG1"
3.95252516672997e-323,2.19339504739132,0.755,0.248,9.08804111586223e-319,"Vascular Smooth Muscle","ATP10A"
4.89342378267004e-318,2.11175548602118,0.759,0.211,1.12514493034932e-313,"Vascular Smooth Muscle","COL8A1"
2.78123433707676e-314,4.25397250968754,0.581,0.051,6.39489211124059e-310,"Vascular Smooth Muscle","C8orf34"
1.20033013022402e-312,2.03512712081957,0.77,0.229,2.7599190684241e-308,"Vascular Smooth Muscle","HMCN1"
1.09671850994644e-305,2.68679034904128,0.67,0.147,2.52168486991985e-301,"Vascular Smooth Muscle","ERBB4"
1.52598166144274e-297,2.73363138543865,0.66,0.155,3.50868963415528e-293,"Vascular Smooth Muscle","AKAP6"
9.09146443565832e-291,1.96111601138766,0.756,0.271,2.09040041769092e-286,"Vascular Smooth Muscle","RBPMS"
1.00648648229129e-275,1.5698964097394,0.801,0.424,2.31421436873237e-271,"Vascular Smooth Muscle","NAV2"
3.00097223810145e-275,1.5285103940493,0.838,0.342,6.90013546706667e-271,"Vascular Smooth Muscle","ZBTB16"
1.17488677803865e-272,3.45006754997939,0.561,0.077,2.70141716874428e-268,"Vascular Smooth Muscle","TTLL7"
1.49822322571871e-271,2.0784547557135,0.705,0.204,3.44486466289503e-267,"Vascular Smooth Muscle","SORBS1"
3.26695691865743e-270,2.09246399154086,0.704,0.204,7.51171404306904e-266,"Vascular Smooth Muscle","ITGBL1"
1.97604974529788e-260,4.39463924192285,0.486,0.03,4.54353117936342e-256,"Vascular Smooth Muscle","RP11-627D16.1"
1.12997273952126e-257,5.07087438474343,0.456,0.017,2.59814631998124e-253,"Vascular Smooth Muscle","GRIA2"
3.18338297552971e-257,3.24252557479076,0.542,0.075,7.31955247563547e-253,"Vascular Smooth Muscle","SLC24A3"
1.07513249178706e-242,1.84426807486731,0.717,0.274,2.47205213836599e-238,"Vascular Smooth Muscle","SVIL"
7.72792899560449e-230,2.38359572177524,0.588,0.126,1.77688271395934e-225,"Vascular Smooth Muscle","ACTA2"
4.12042943574795e-227,1.88412560929819,0.706,0.341,9.47410340161527e-223,"Vascular Smooth Muscle","OXR1"
6.6164064602518e-226,1.21774301948997,0.835,0.515,1.5213103374057e-221,"Vascular Smooth Muscle","EXT1"
9.55944000971986e-223,1.830701882712,0.686,0.237,2.19800204143489e-218,"Vascular Smooth Muscle","TPM1"
1.99916518949322e-221,2.96777274560078,0.522,0.09,4.59668052020175e-217,"Vascular Smooth Muscle","ANKS1B"
2.51955328618505e-221,2.32032348156195,0.621,0.188,5.79320887092529e-217,"Vascular Smooth Muscle","FLNA"
9.12849611607406e-220,1.92331351941345,0.674,0.293,2.09891511196891e-215,"Vascular Smooth Muscle","PDE4D"
4.76958698899554e-210,0.946417057578749,0.868,0.658,1.09667113637975e-205,"Vascular Smooth Muscle","MYO1D"
2.00832918437416e-208,2.71669768162194,0.528,0.109,4.6177512936315e-204,"Vascular Smooth Muscle","COL18A1"
2.0529168561135e-208,1.4905769816254,0.739,0.392,4.72027172726177e-204,"Vascular Smooth Muscle","PAM"
5.23569072976293e-205,3.91335735801713,0.42,0.033,1.20384236949439e-200,"Vascular Smooth Muscle","MYOCD"
5.27010507534862e-205,1.98345758851038,0.618,0.194,1.21175525997491e-200,"Vascular Smooth Muscle","ANTXR1"
8.9542369648421e-203,1.99556791613493,0.613,0.19,2.05884770532614e-198,"Vascular Smooth Muscle","ITGA1"
7.42695422020106e-200,2.71896599585682,0.502,0.092,1.70767958385083e-195,"Vascular Smooth Muscle","SYNPO2"
2.18858215385674e-198,3.5100051697401,0.42,0.039,5.03220694636281e-194,"Vascular Smooth Muscle","LDB3"
2.95657664435368e-197,2.17610272139671,0.57,0.158,6.79805667836243e-193,"Vascular Smooth Muscle","ROR1"
8.14030250717754e-196,2.08402780815707,0.574,0.154,1.87169975547533e-191,"Vascular Smooth Muscle","COL21A1"
8.87509134903622e-195,0.78811005075084,0.873,0.763,2.0406497538839e-190,"Vascular Smooth Muscle","LPP"
3.02174958287483e-194,1.60856904592868,0.679,0.253,6.94790881590409e-190,"Vascular Smooth Muscle","COL1A2"
9.66030803080022e-194,1.34835365946826,0.758,0.446,2.2211946255219e-189,"Vascular Smooth Muscle","HIP1"
8.01462568342731e-193,1.3508954668954,0.759,0.474,1.84280288339044e-188,"Vascular Smooth Muscle","TNS1"
1.04544151608684e-192,4.33995802268044,0.396,0.028,2.40378367793848e-188,"Vascular Smooth Muscle","SUSD5"
8.75845179131817e-192,3.00418958112526,0.461,0.072,2.01383082037779e-187,"Vascular Smooth Muscle","SHROOM3"
8.15351206564166e-188,3.00575670495388,0.448,0.071,1.87473702925299e-183,"Vascular Smooth Muscle","MRVI1"
1.54315417832438e-186,2.30294531778174,0.53,0.133,3.54817440222125e-182,"Vascular Smooth Muscle","NCALD"
8.62860546283903e-186,2.48118409170358,0.517,0.126,1.98397525407058e-181,"Vascular Smooth Muscle","SDK1"
4.14620215278166e-182,1.95729872598988,0.607,0.233,9.53336260989088e-178,"Vascular Smooth Muscle","THRB"
5.09357593850977e-181,2.14475304050942,0.544,0.152,1.17116591554155e-176,"Vascular Smooth Muscle","SGCD"
3.05578295280011e-179,2.22006567676791,0.543,0.146,7.0261617433733e-175,"Vascular Smooth Muscle","ITGA10"
3.65600202213574e-179,1.92236743065858,0.588,0.193,8.40624544949671e-175,"Vascular Smooth Muscle","SPARCL1"
1.16123577986408e-178,1.83569677046734,0.607,0.221,2.67002942864147e-174,"Vascular Smooth Muscle","MSRB3"
1.54819907783661e-178,1.7058846268313,0.612,0.207,3.55977413966972e-174,"Vascular Smooth Muscle","SGIP1"
1.853408256939e-177,2.28625683734808,0.519,0.127,4.26154160517984e-173,"Vascular Smooth Muscle","MYLK"
9.79486321099597e-177,1.88908628457476,0.586,0.192,2.2521328981043e-172,"Vascular Smooth Muscle","NR2F2-AS1"
3.79671159665266e-175,3.18083706926924,0.442,0.076,8.72977897418346e-171,"Vascular Smooth Muscle","RYR2"
4.1487770194894e-175,3.68090519485975,0.362,0.03,9.53928300091198e-171,"Vascular Smooth Muscle","SPEG"
4.47501313174518e-172,3.89091698281562,0.375,0.034,1.02893976938217e-167,"Vascular Smooth Muscle","ATRNL1"
1.4446069874298e-171,2.2156288709688,0.525,0.144,3.32158484619735e-167,"Vascular Smooth Muscle","GULP1"
9.00767062072408e-169,3.69561311277834,0.381,0.038,2.07113370582309e-164,"Vascular Smooth Muscle","RP11-394O4.5"
1.02476798198749e-168,1.01251462241698,0.849,0.54,2.35624902098383e-164,"Vascular Smooth Muscle","FN1"
1.4406243705929e-168,1.32087107587953,0.706,0.28,3.31242761530425e-164,"Vascular Smooth Muscle","PDE3A"
4.09637013439623e-168,1.9247477169715,0.564,0.184,9.41878385001725e-164,"Vascular Smooth Muscle","SORBS2"
8.0957549232886e-168,2.42069007807853,0.506,0.132,1.86145692951175e-163,"Vascular Smooth Muscle","RP11-665G4.1"
2.63039662665001e-167,1.55688360665728,0.66,0.285,6.04807096365637e-163,"Vascular Smooth Muscle","DLG2"
1.04280298880966e-165,2.15204310264005,0.549,0.173,2.39771691217005e-161,"Vascular Smooth Muscle","PDLIM7"
1.61893313319121e-164,1.66636066680288,0.613,0.238,3.72241295314655e-160,"Vascular Smooth Muscle","NHS"
2.9764005916151e-164,2.29190165177127,0.496,0.128,6.84363788030059e-160,"Vascular Smooth Muscle","COL14A1"
7.38856886156068e-164,2.59098851427508,0.46,0.092,1.69885363833865e-159,"Vascular Smooth Muscle","KCNAB1"
3.89321454151074e-161,2.0294734462252,0.576,0.213,8.95166819529564e-157,"Vascular Smooth Muscle","SORT1"
2.00802936019397e-159,1.51345472191402,0.639,0.26,4.61706190789399e-155,"Vascular Smooth Muscle","COL4A2"
7.24484930066814e-159,1.74522588899354,0.585,0.217,1.66580819970262e-154,"Vascular Smooth Muscle","VCAN"
1.10845145176949e-157,3.16910824696586,0.398,0.059,2.54866242305359e-153,"Vascular Smooth Muscle","EFHD1"
1.79399317841727e-157,1.85542600620472,0.578,0.225,4.12492851513482e-153,"Vascular Smooth Muscle","CHSY3"
2.62692569741318e-156,2.0269480349032,0.536,0.177,6.04009025606213e-152,"Vascular Smooth Muscle","ZNF704"
1.27981211762317e-154,1.69155957152793,0.602,0.246,2.94267200205095e-150,"Vascular Smooth Muscle","PALLD"
1.88380423571711e-154,1.58483274773195,0.611,0.248,4.33143107918434e-150,"Vascular Smooth Muscle","ZNF385D"
4.3732149718497e-154,4.30084640681733,0.322,0.02,1.0055333184774e-149,"Vascular Smooth Muscle","LGR6"
5.23046777734532e-153,1.38970473768232,0.649,0.257,1.20264145604501e-148,"Vascular Smooth Muscle","DLC1"
7.52041809893507e-153,2.60339495309869,0.427,0.086,1.72916973348814e-148,"Vascular Smooth Muscle","PDZRN3"
4.60017755084235e-149,2.28953957991731,0.506,0.151,1.05771882426518e-144,"Vascular Smooth Muscle","TLN2"
1.7890243049583e-148,3.95938836351435,0.322,0.026,4.11350358439061e-144,"Vascular Smooth Muscle","SLC14A1"
3.20209566714714e-148,1.06855471462138,0.778,0.421,7.36257856747142e-144,"Vascular Smooth Muscle","PTPRG"
3.80605186513718e-147,1.94089339051729,0.543,0.193,8.75125505350992e-143,"Vascular Smooth Muscle","DSTN"
4.06206351181361e-147,2.14707359534474,0.475,0.132,9.33990263271305e-143,"Vascular Smooth Muscle","ITGA11"
1.60005704381964e-146,4.17416665554786,0.321,0.025,3.67901116085451e-142,"Vascular Smooth Muscle","SHC4"
2.17057027930212e-144,3.12601597670111,0.373,0.059,4.99079224319936e-140,"Vascular Smooth Muscle","PDE8B"
1.51754905737823e-143,2.09509343813014,0.47,0.129,3.48930054762976e-139,"Vascular Smooth Muscle","PRR16"
5.92818225807769e-143,1.19309523178233,0.685,0.289,1.3630669465998e-138,"Vascular Smooth Muscle","SULF1"
4.1001764103919e-141,4.51079741183749,0.288,0.014,9.42753562041409e-137,"Vascular Smooth Muscle","MRAP2"
4.68816824487659e-141,2.7982367064072,0.37,0.057,1.07795052454447e-136,"Vascular Smooth Muscle","SLC22A3"
5.38085433582847e-141,2.19515355075215,0.463,0.125,1.23721983743704e-136,"Vascular Smooth Muscle","MAP1B"
1.6242555792994e-139,2.76472175442263,0.389,0.069,3.73465085348311e-135,"Vascular Smooth Muscle","FBXO32"
5.78958341011298e-139,1.26445765411599,0.679,0.373,1.33119891348728e-134,"Vascular Smooth Muscle","IGF1R"
2.02259611701684e-138,2.07325571416977,0.459,0.126,4.65055525185682e-134,"Vascular Smooth Muscle","NOX4"
1.91049341408665e-136,4.20821958184276,0.31,0.022,4.39279750700944e-132,"Vascular Smooth Muscle","RP11-664H17.1"
2.11886997488864e-136,1.30599062592482,0.68,0.405,4.87191773326145e-132,"Vascular Smooth Muscle","NBEAL1"
8.5062168921088e-136,4.32109856665087,0.299,0.021,1.95583445000258e-131,"Vascular Smooth Muscle","UNC13C"
1.12077672777715e-135,1.77035423219312,0.531,0.191,2.57700193017801e-131,"Vascular Smooth Muscle","MSC-AS1"
4.46845968533855e-135,1.95125697702077,0.485,0.145,1.02743293544989e-130,"Vascular Smooth Muscle","CASC15"
1.32616732362511e-133,1.97142677160938,0.473,0.141,3.04925652721122e-129,"Vascular Smooth Muscle","DDAH1"
4.08071084239096e-131,1.66372243968529,0.533,0.199,9.38277843990954e-127,"Vascular Smooth Muscle","PLS3"
1.66145627477969e-130,3.36113500599068,0.32,0.04,3.82018641260094e-126,"Vascular Smooth Muscle","NPNT"
8.87751520804482e-130,0.922837887689591,0.804,0.413,2.04120707178575e-125,"Vascular Smooth Muscle","RBMS3"
3.17505546649572e-129,1.4536493488908,0.618,0.311,7.30040503411361e-125,"Vascular Smooth Muscle","MICAL2"
3.45646861524846e-128,0.88589770514047,0.798,0.598,7.94745828704079e-124,"Vascular Smooth Muscle","DST"
2.29279792054355e-127,2.35372881958622,0.397,0.088,5.27183025870578e-123,"Vascular Smooth Muscle","CNTN4"
6.17050355983291e-126,1.54778111444238,0.525,0.189,1.41878388351238e-121,"Vascular Smooth Muscle","COL5A2"
2.46141173286829e-125,2.42597480740605,0.402,0.093,5.65952399738405e-121,"Vascular Smooth Muscle","MYL9"
8.41106824542317e-125,2.1457609663076,0.44,0.124,1.93395692167015e-120,"Vascular Smooth Muscle","ADAMTSL3"
3.34805972582123e-123,3.69191995816743,0.299,0.034,7.69819372758076e-119,"Vascular Smooth Muscle","RBM20"
2.58969842049308e-122,4.17297169432227,0.277,0.018,5.95449357823975e-118,"Vascular Smooth Muscle","ST6GALNAC5"
9.77068322248257e-122,3.4558106874424,0.286,0.032,2.24657319334542e-117,"Vascular Smooth Muscle","COL4A5"
7.56374919866819e-121,2.46747208885941,0.376,0.079,1.73913285324978e-116,"Vascular Smooth Muscle","PRDM6"
9.34148848996907e-120,3.66205464257944,0.307,0.033,2.14788844849859e-115,"Vascular Smooth Muscle","WBSCR17"
5.4249108117935e-119,2.70811584592307,0.348,0.063,1.24734974295568e-114,"Vascular Smooth Muscle","SMOC2"
9.97430090108786e-119,2.37548554082034,0.376,0.083,2.29339100618713e-114,"Vascular Smooth Muscle","ANO1"
9.6233716833234e-117,1.70046369283023,0.515,0.199,2.21270185114655e-112,"Vascular Smooth Muscle","SERPINE1"
1.98422278313626e-116,1.81196957259628,0.471,0.156,4.56232344526521e-112,"Vascular Smooth Muscle","INADL"
6.42024210758724e-116,2.41736118912303,0.394,0.107,1.47620626779753e-111,"Vascular Smooth Muscle","MID1"
3.98361977310142e-115,1.50081393532909,0.563,0.26,9.1595369442921e-111,"Vascular Smooth Muscle","LIMA1"
5.06576179143656e-114,1.30483461377213,0.617,0.322,1.16477060870501e-109,"Vascular Smooth Muscle","VCL"
1.02332971590543e-113,4.02205904560548,0.262,0.021,2.35294201578136e-109,"Vascular Smooth Muscle","PTGER3"
2.27481668492545e-113,3.63805249849388,0.283,0.029,5.23048600364908e-109,"Vascular Smooth Muscle","ST6GAL2"
4.47300877254634e-113,1.24714041595732,0.648,0.364,1.02847890707158e-108,"Vascular Smooth Muscle","UACA"
4.67418396142166e-113,1.36190796571672,0.626,0.39,1.07473511824968e-108,"Vascular Smooth Muscle","PKD2"
4.6821005217107e-113,1.93564645701648,0.442,0.136,1.07655537295694e-108,"Vascular Smooth Muscle","CPXM2"
3.87429900069408e-112,2.18508598251578,0.415,0.122,8.9081756922959e-108,"Vascular Smooth Muscle","RNF180"
2.50894599031416e-111,3.00491691702114,0.341,0.064,5.76881951552936e-107,"Vascular Smooth Muscle","NRXN3"
2.77303678760475e-111,1.79026882110855,0.487,0.182,6.37604348573961e-107,"Vascular Smooth Muscle","COL6A2"
7.41468376090323e-111,1.25107109441876,0.604,0.297,1.70485823714448e-106,"Vascular Smooth Muscle","IGFBP7"
1.29586237575229e-110,1.95393287334414,0.451,0.159,2.97957636056725e-106,"Vascular Smooth Muscle","AEBP1"
1.52158883147058e-110,3.41581402909789,0.267,0.031,3.4985892002003e-106,"Vascular Smooth Muscle","TBX18"
8.31357338642594e-110,1.33706361040153,0.562,0.244,1.91153992874092e-105,"Vascular Smooth Muscle","LIMCH1"
9.66995602110444e-110,1.56774777708545,0.44,0.136,2.22341298793254e-105,"Vascular Smooth Muscle","GALNT18"
3.21647901679832e-109,1.47605144836161,0.501,0.194,7.39565020332438e-105,"Vascular Smooth Muscle","EDIL3"
1.40499472335948e-108,3.29582351899572,0.267,0.033,3.23050436742045e-104,"Vascular Smooth Muscle","MYEF2"
1.50032378339141e-108,1.81691051078332,0.501,0.201,3.44969447515186e-104,"Vascular Smooth Muscle","RUSC2"
2.57941819944776e-108,3.7311449183299,0.258,0.021,5.93085626599024e-104,"Vascular Smooth Muscle","RAMP1"
5.01461860291205e-108,3.53528431492349,0.293,0.034,1.15301125536757e-103,"Vascular Smooth Muscle","NT5DC3"
7.6776189483882e-107,1.61948294729298,0.469,0.172,1.7653149248029e-102,"Vascular Smooth Muscle","ADAMTS9-AS2"
1.89074881086904e-106,3.23935668477143,0.288,0.039,4.34739874083119e-102,"Vascular Smooth Muscle","ARHGEF26"
4.87976422010197e-106,0.931459887175526,0.721,0.488,1.12200418712805e-101,"Vascular Smooth Muscle","C9orf3"
8.63602955190289e-106,1.16169412182047,0.587,0.27,1.98568227486903e-101,"Vascular Smooth Muscle","ERG"
2.95406606712184e-105,3.03683323264745,0.286,0.039,6.79228410813325e-101,"Vascular Smooth Muscle","TPM2"
4.42624835711708e-105,2.26103895033365,0.383,0.108,1.01772728475193e-100,"Vascular Smooth Muscle","MAP2"
3.73618385505745e-104,3.19173509108626,0.281,0.038,8.5906075379336e-100,"Vascular Smooth Muscle","TRABD2B"
1.21329224212022e-102,2.40020202994058,0.327,0.067,2.78972285230703e-98,"Vascular Smooth Muscle","ADGRL3"
7.12391140670467e-102,0.930378732322466,0.685,0.368,1.6380009497436e-97,"Vascular Smooth Muscle","MAGI1"
1.20591012788252e-101,2.39625197239628,0.298,0.057,2.77274915704028e-97,"Vascular Smooth Muscle","MCAM"
2.03261036439754e-101,1.06621546756326,0.599,0.268,4.67358101085926e-97,"Vascular Smooth Muscle","EBF1"
4.35425973733876e-101,2.37283294323164,0.366,0.086,1.0011749414063e-96,"Vascular Smooth Muscle","KANK1"
7.4360162079136e-101,1.75105341274867,0.439,0.159,1.70976320668557e-96,"Vascular Smooth Muscle","PLSCR4"
1.51239356929598e-99,2.00035572518594,0.367,0.1,3.47744653388225e-95,"Vascular Smooth Muscle","PDLIM3"
9.51946564395957e-99,1.62400351386127,0.433,0.153,2.18881073551562e-94,"Vascular Smooth Muscle","UNC5C"
1.89561400336152e-98,1.74198866791197,0.44,0.16,4.35858527792914e-94,"Vascular Smooth Muscle","ENAH"
1.09492776325459e-97,2.35118796558988,0.362,0.097,2.51756740605128e-93,"Vascular Smooth Muscle","NEO1"
1.7844921051208e-97,1.40433538979972,0.51,0.21,4.10308269730425e-93,"Vascular Smooth Muscle","PLPP1"
3.82030265951467e-97,1.13573640949933,0.636,0.387,8.78402190502209e-93,"Vascular Smooth Muscle","ACTN1"
1.3407825217587e-96,1.75172779708072,0.413,0.134,3.08286125227978e-92,"Vascular Smooth Muscle","PDE1A"
2.179652050122e-96,0.501605625780117,0.871,0.81,5.01167395884551e-92,"Vascular Smooth Muscle","MBNL1"
3.89064568304797e-95,1.56514137014699,0.475,0.2,8.94576161903219e-91,"Vascular Smooth Muscle","LAMA2"
3.97969317251663e-95,1.76373217025171,0.423,0.147,9.15050851156748e-91,"Vascular Smooth Muscle","KCNQ5"
7.28604857778989e-95,1.37334299770265,0.496,0.213,1.67528114949123e-90,"Vascular Smooth Muscle","COL3A1"
2.82712529259837e-94,2.83107841225711,0.269,0.041,6.50040918527143e-90,"Vascular Smooth Muscle","RGS5"
2.69662143584922e-93,1.29499791353118,0.584,0.33,6.20034166744812e-89,"Vascular Smooth Muscle","PPP1R12B"
3.03839982616648e-93,2.03437011783127,0.394,0.125,6.98619272030458e-89,"Vascular Smooth Muscle","COL6A1"
5.53286368069685e-93,1.70431286182951,0.409,0.143,1.27217134610263e-88,"Vascular Smooth Muscle","MFGE8"
4.37658733777628e-91,1.70805883550381,0.446,0.174,1.0063087265749e-86,"Vascular Smooth Muscle","COBLL1"
2.17919091094826e-90,1.5572316220154,0.453,0.183,5.01061366154333e-86,"Vascular Smooth Muscle","ANK3"
1.20391826077073e-89,1.32243091218553,0.531,0.259,2.76816925699015e-85,"Vascular Smooth Muscle","HDAC9"
1.22517847232383e-89,2.89785355717163,0.275,0.05,2.81705286141417e-85,"Vascular Smooth Muscle","AC067959.1"
5.13209513035864e-89,2.15665309824256,0.312,0.074,1.18002263332336e-84,"Vascular Smooth Muscle","NALCN"
1.46005798991206e-88,1.8395237963764,0.358,0.109,3.35711133620481e-84,"Vascular Smooth Muscle","FHOD3"
5.83602551613603e-87,1.85533198195496,0.399,0.144,1.34187734692516e-82,"Vascular Smooth Muscle","FBXL2"
5.97441343129221e-87,0.96619769623888,0.614,0.318,1.37369688025702e-82,"Vascular Smooth Muscle","PARD3B"
6.37618444205177e-87,1.96563286720485,0.352,0.1,1.46607608876096e-82,"Vascular Smooth Muscle","LIMS2"
8.43178113372427e-87,1.35236768447849,0.5,0.227,1.93871943607722e-82,"Vascular Smooth Muscle","PID1"
1.72679921900129e-86,1.64624743967695,0.464,0.201,3.97042944424966e-82,"Vascular Smooth Muscle","CTDSPL"
1.78252165352723e-86,1.60717120419376,0.405,0.144,4.09855203795517e-82,"Vascular Smooth Muscle","EFEMP1"
3.56867608573282e-86,1.18988046890951,0.586,0.361,8.20545692392547e-82,"Vascular Smooth Muscle","LRRC16A"
5.13016332637799e-86,2.2968192108539,0.312,0.071,1.17957845363409e-81,"Vascular Smooth Muscle","CAP2"
1.18751848475598e-85,0.846697662591565,0.711,0.519,2.73046125199942e-81,"Vascular Smooth Muscle","SYNE1"
1.26347268589163e-85,1.41124997033535,0.47,0.204,2.90510274667063e-81,"Vascular Smooth Muscle","YAP1"
3.35300024040618e-85,2.74477755603545,0.274,0.053,7.70955345276594e-81,"Vascular Smooth Muscle","RP11-696N14.1"
7.08812919958407e-85,1.95485465168707,0.383,0.13,1.62977354686037e-80,"Vascular Smooth Muscle","TJP2"
1.60037608302563e-84,2.47670392729495,0.276,0.056,3.67974472770083e-80,"Vascular Smooth Muscle","FBLN5"
4.75721377532772e-84,1.67251796059489,0.422,0.155,1.0938261633611e-79,"Vascular Smooth Muscle","PDE5A"
9.48030745526865e-84,1.98594962181419,0.31,0.077,2.17980709318992e-79,"Vascular Smooth Muscle","PPP2R2B"
2.64140654754535e-83,1.51519855709028,0.44,0.187,6.07338607477103e-79,"Vascular Smooth Muscle","THSD4"
3.46841576347295e-83,1.87317777344761,0.398,0.132,7.97492836495335e-79,"Vascular Smooth Muscle","SPSB1"
1.96118990903651e-82,1.658148295084,0.403,0.151,4.50936395784764e-78,"Vascular Smooth Muscle","PRKD1"
5.60091543502211e-81,1.15025402279096,0.543,0.274,1.28781848597463e-76,"Vascular Smooth Muscle","MAGI2"
9.90712935458901e-81,1.15401790661977,0.487,0.208,2.27794625250065e-76,"Vascular Smooth Muscle","INPP4B"
7.48356457160117e-80,0.997927617549733,0.58,0.298,1.72069600194826e-75,"Vascular Smooth Muscle","FBXL7"
6.521443538697e-78,1.13514598646927,0.55,0.294,1.4994755128526e-73,"Vascular Smooth Muscle","NAALADL2"
3.38336239656887e-77,0.510994032300697,0.82,0.791,7.77936515843081e-73,"Vascular Smooth Muscle","FTX"
8.02610937435106e-77,0.597993616316269,0.807,0.649,1.84544332844454e-72,"Vascular Smooth Muscle","FKBP5"
1.37011451797602e-76,2.2827234858614,0.298,0.073,3.15030431118226e-72,"Vascular Smooth Muscle","ARHGEF17"
9.93404193546562e-76,1.71188219134641,0.361,0.125,2.28413426222161e-71,"Vascular Smooth Muscle","RP11-444D3.1"
7.40909883811692e-74,1.60193436870767,0.372,0.136,1.70357409584822e-69,"Vascular Smooth Muscle","SOX5"
7.44177432433677e-74,1.40377829202784,0.393,0.152,1.71108717039475e-69,"Vascular Smooth Muscle","PTGIS"
1.12391926969198e-73,0.898984808937024,0.651,0.457,2.58422757680277e-69,"Vascular Smooth Muscle","KIF13A"
1.3256207401068e-73,1.11030798946623,0.513,0.256,3.04799976772756e-69,"Vascular Smooth Muscle","FRY"
3.68705552678928e-73,0.952531523832331,0.627,0.415,8.4776467727466e-69,"Vascular Smooth Muscle","EPS8"
1.88157185619494e-72,1.86273401858272,0.334,0.11,4.32629816894902e-68,"Vascular Smooth Muscle","PPFIA2"
4.64608650556618e-72,1.27214539987763,0.453,0.221,1.06827467022483e-67,"Vascular Smooth Muscle","MPDZ"
3.42169382730745e-71,1.75453768566777,0.343,0.117,7.86750061712803e-67,"Vascular Smooth Muscle","EGFR"
4.12192913149949e-71,1.29282250202899,0.498,0.274,9.47755165205677e-67,"Vascular Smooth Muscle","PLCL1"
4.37191374977651e-71,1.49335239658631,0.357,0.131,1.00523412848611e-66,"Vascular Smooth Muscle","PRRX1"
5.44254591949644e-71,1.83657909158887,0.38,0.146,1.25140458326982e-66,"Vascular Smooth Muscle","ITGA3"
