"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Macrophage","CARD6","disease_vs_control",0.00813932744444446,-3.70058393204989,0.024,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SMIM12","disease_vs_control",0.00814905660886608,-3.09937017461372,0.044,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LIMD1","disease_vs_control",0.00816157380637049,-2.26936418947529,0.261,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LINC00971","disease_vs_control",0.0084844414789513,-6.00089579543897,0.004,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","CHD6","disease_vs_control",0.00890000488792663,-1.76267506288644,0.305,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","AC007740.1","disease_vs_control",0.00894493524516922,-9.06400182413833,0.001,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ARHGAP35","disease_vs_control",0.00899884338267426,-3.20232018215139,0.214,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","EPOR","disease_vs_control",0.00921435565798514,-5.35778676522306,0.019,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","MAF","disease_vs_control",0.0092314348196742,-2.79089591555362,0.185,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-31F15.2","disease_vs_control",0.00928109238957272,-4.47651690513455,0.043,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RARA","disease_vs_control",0.00955697927785223,-4.4498268262768,0.05,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","NDUFAB1","disease_vs_control",0.00964089810451254,-5.14349903223258,0.019,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TBP","disease_vs_control",0.00982412886211126,-3.17378659390359,0.044,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","PBLD","disease_vs_control",0.00984088148207476,-4.93018847993266,0.03,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LACE1","disease_vs_control",0.00991170390087866,-2.9151897411224,0.141,0.5,1,"Seurat_LR_cell_level_exploratory"
