"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Pericyte","DAZAP1","disease_vs_control",0.000252698993283883,-3.55040755994956,0.03,0.286,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","MLLT10","disease_vs_control",0.000254434280367901,-1.65976599442477,0.273,0.619,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","MSANTD2","disease_vs_control",0.0002609417931061,2.94282063997156,0.242,0.016,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","CLIP4","disease_vs_control",0.000261176918157498,-5.62480215069842,0,0.238,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","DNMBP","disease_vs_control",0.000265763509081119,2.99593729870427,0.394,0.048,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","SH3BP5","disease_vs_control",0.000273467557727102,-3.36153141637847,0.061,0.302,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","RP11-679C8.2","disease_vs_control",0.000278270282679416,2.21680480756985,0.212,0.048,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","NXN","disease_vs_control",0.000287018634480633,-4.30293800262408,0.061,0.429,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","ERG","disease_vs_control",0.000300225748641979,2.94590314162701,0.364,0.063,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","ID4","disease_vs_control",0.000309776799241208,-2.58944825963034,0.121,0.46,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","TPM1","disease_vs_control",0.000313076027901804,0.85528750844632,0.939,0.556,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","HMGN5","disease_vs_control",0.00031750299997381,6.49249940679165,0.242,0,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","CCDC30","disease_vs_control",0.000321686013128256,2.21305983090042,0.212,0.048,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","COQ6","disease_vs_control",0.000324556932855489,3.25234770079004,0.152,0.016,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","REV3L","disease_vs_control",0.000333565223847479,-1.10847297217404,0.697,0.873,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","NEXN","disease_vs_control",0.000342697690130224,1.83047223960861,0.606,0.159,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","HIVEP2","disease_vs_control",0.000354940450587349,-1.37197232122651,0.333,0.54,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","ZNF555","disease_vs_control",0.000359238850676234,5.80505030330328,0.121,0,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","ATP2A3","disease_vs_control",0.000366252379373823,6.57277335624212,0.212,0,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","CCDC68","disease_vs_control",0.00036720793449321,5.884217040223,0.121,0,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","TNS3","disease_vs_control",0.000367958555681257,1.27741933762072,0.848,0.349,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","RABEPK","disease_vs_control",0.000398633972946434,6.63273242254423,0.212,0,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","PROS1","disease_vs_control",0.000399951011291526,-2.65086121976879,0.091,0.365,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","NAMPT","disease_vs_control",0.000401335920915321,-2.72176031575085,0.152,0.587,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","HK1","disease_vs_control",0.000409226066582681,1.46853542587132,0.545,0.222,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","COL15A1","disease_vs_control",0.000412997989727966,6.60986640153537,0.212,0,1,"Seurat_LR_cell_level_exploratory"
"Pericyte","PLEKHG2","disease_vs_control",0.000418563993835254,2.43953332209735,0.364,0.095,1,"Seurat_LR_cell_level_exploratory"
