"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Lymphocyte","EZR","disease_vs_control",0.0273045319695815,-1.74612496708602,0.21,0.6,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ZNF100","disease_vs_control",0.0273316887424318,-2.4003000908152,0.052,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SLC5A11","disease_vs_control",0.0273516776137554,-4.14390955666532,0.008,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LINC00620","disease_vs_control",0.0273819127420614,-8.39133720294167,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-445O3.2","disease_vs_control",0.0273819127420614,-8.39133720294167,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LINC01170","disease_vs_control",0.0273819127420614,-8.39133720294167,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-305F18.1","disease_vs_control",0.0273819127420614,-8.39133720294167,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","C8orf4","disease_vs_control",0.0273819127420614,-8.39133720294167,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CDKN2B","disease_vs_control",0.0273819127420614,-8.39133720294167,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-123B3.2","disease_vs_control",0.0273819127420614,-8.39133720294167,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-814P5.1","disease_vs_control",0.0273819127420614,-8.39133720294167,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","BNC1","disease_vs_control",0.0273819127420614,-8.94033615220572,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RGMA","disease_vs_control",0.0273819127420614,-8.39133720294167,0,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","SLAMF1","disease_vs_control",0.0274325366578426,4.51914537170263,0.23,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ZNF407","disease_vs_control",0.0274344670955649,-1.05320084579456,0.262,0.6,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-720L8.1","disease_vs_control",0.0274493605025332,-4.74049297139711,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","COL6A6","disease_vs_control",0.0274882375526543,-3.1617577232407,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","DPP8","disease_vs_control",0.0275088090858429,4.5342186719488,0.214,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","NFX1","disease_vs_control",0.0275234397755395,4.40861646535723,0.173,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","PIGM","disease_vs_control",0.0275241928366866,-5.35733572077344,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","GABPA","disease_vs_control",0.0277210512022905,-1.62613361134476,0.028,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","PTPRR","disease_vs_control",0.027749763861889,-3.40809544785157,0.012,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","DNAJC27","disease_vs_control",0.0277700104322532,-5.07512064704854,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LBP","disease_vs_control",0.0277700104322532,-5.07512064704854,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-161H23.9","disease_vs_control",0.0279189399618823,-4.45592666917452,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","AIMP2","disease_vs_control",0.0279298427495122,-2.51879510926296,0.028,0.3,1,"Seurat_LR_cell_level_exploratory"
