"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Vascular Smooth Muscle","TRMT1L","disease_vs_control",0.0136590008801553,-0.773534020377666,0.056,0.092,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","EPM2AIP1","disease_vs_control",0.0137395694405003,-1.0190925037767,0.058,0.098,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BAZ2B","disease_vs_control",0.0137583653894807,-0.423236739307005,0.419,0.399,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SLC28A1","disease_vs_control",0.013796039296285,-1.63479039474104,0.018,0.052,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DEPDC5","disease_vs_control",0.0137969026923956,1.22888867211881,0.103,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CRBN","disease_vs_control",0.0138556421450493,1.4234339881718,0.095,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SUSD6","disease_vs_control",0.0138742987221542,0.856354838199233,0.146,0.039,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ITPRIP","disease_vs_control",0.0139418477310502,-1.19256747415177,0.035,0.065,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NCOR1","disease_vs_control",0.0139427167419178,-0.338100749267873,0.538,0.516,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HLTF","disease_vs_control",0.0139714335087342,1.32002716336984,0.126,0.046,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BLVRB","disease_vs_control",0.014088525337203,-1.2664102405363,0.056,0.098,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PLPP3","disease_vs_control",0.0140924669092608,1.13322594339488,0.138,0.046,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LONRF3","disease_vs_control",0.014207421327505,-1.39091944290196,0.023,0.052,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ZC4H2","disease_vs_control",0.0142411359219131,1.09709465722844,0.123,0.046,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SH3BGRL","disease_vs_control",0.0142832462211419,0.728351311852947,0.312,0.17,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TFCP2","disease_vs_control",0.0142858228744469,0.727757510435939,0.305,0.157,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SLCO5A1","disease_vs_control",0.0143115806442233,2.33160822680219,0.075,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LAMP2","disease_vs_control",0.0144621674446778,-1.22546325472624,0.039,0.072,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TRAK1","disease_vs_control",0.0144659894896277,0.975590632726693,0.217,0.105,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ING4","disease_vs_control",0.0145284286511541,1.7720038408386,0.058,0.007,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DENND5A","disease_vs_control",0.0145329573747898,-0.652851677828301,0.197,0.209,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","EIF3J-AS1","disease_vs_control",0.0145796485270156,2.18071404229147,0.082,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RUFY3","disease_vs_control",0.0145894968399343,0.768615942252372,0.31,0.163,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CLK4","disease_vs_control",0.0146022689923115,0.994941560705757,0.102,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PRPF40B","disease_vs_control",0.0146232559819251,1.38643847390892,0.137,0.052,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SMARCAL1","disease_vs_control",0.0146284962600245,1.813116319753,0.077,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GMDS","disease_vs_control",0.0146768609369887,-0.296320773103147,0.442,0.431,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RNF41","disease_vs_control",0.0147219989696139,1.97590393272298,0.066,0.013,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","FAM129A","disease_vs_control",0.014748349924988,0.496616834204465,0.514,0.32,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MYO9A","disease_vs_control",0.0147507782801128,-0.388030812391523,0.533,0.497,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ARHGEF2","disease_vs_control",0.0148047368407001,0.920117660724556,0.164,0.065,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DOPEY1","disease_vs_control",0.0148411715034099,0.904688381532331,0.276,0.131,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TMEM245","disease_vs_control",0.0148463545533678,0.989902293644705,0.19,0.065,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","COL27A1","disease_vs_control",0.0148543018013094,-0.726425364572949,0.197,0.242,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TMEM50B","disease_vs_control",0.0148856214741887,-1.03063791943459,0.11,0.131,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ZBTB41","disease_vs_control",0.0150180023880433,-1.1756394399535,0.039,0.065,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NFATC2","disease_vs_control",0.0151073212004513,1.6868637005089,0.063,0.013,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HNRNPA2B1","disease_vs_control",0.0152027375094973,0.513338603635007,0.335,0.17,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LDLRAD4","disease_vs_control",0.0153360785499108,0.299968813963213,0.672,0.464,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PDCD4","disease_vs_control",0.0153788646869332,-0.863146846865684,0.08,0.118,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-295P9.13","disease_vs_control",0.0154137011141905,-1.27763380598364,0.049,0.078,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SP4","disease_vs_control",0.0155499603032701,1.51189498769262,0.072,0.013,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CD46","disease_vs_control",0.0155685687672382,0.848003120820316,0.219,0.092,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","EPB41","disease_vs_control",0.0155766571315781,-0.669764794851005,0.21,0.229,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-17A1.3","disease_vs_control",0.0156599590109213,-1.3145363794539,0.025,0.052,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SLC41A3","disease_vs_control",0.0156790716020986,-1.37938006627894,0.042,0.072,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ADI1","disease_vs_control",0.0156838726205058,-1.21146956971632,0.028,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BACE1","disease_vs_control",0.0156984022665059,1.62458425291645,0.097,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","APH1B","disease_vs_control",0.0157032778624496,1.76034042723641,0.086,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SUGT1","disease_vs_control",0.0157555812554059,1.93421466422137,0.067,0.013,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PARG","disease_vs_control",0.0157939388377011,0.845668319255249,0.187,0.072,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ARHGAP17","disease_vs_control",0.0158011552079805,0.62325196228549,0.279,0.118,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RBMS3","disease_vs_control",0.0158629691358236,-0.2740186148704,0.806,0.771,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ARL5A","disease_vs_control",0.0159130929741722,-0.682126410886491,0.102,0.131,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RPL7L1","disease_vs_control",0.0159233089866977,2.67029160961923,0.066,0.013,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CAMTA1","disease_vs_control",0.0159555315159863,-0.516792783335153,0.339,0.327,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ALDH1L2","disease_vs_control",0.0159617490458153,2.37620666910968,0.076,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ENO2","disease_vs_control",0.0160624375010109,-0.949197489095245,0.088,0.124,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CCNC","disease_vs_control",0.0160881371938501,1.74097640257437,0.1,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NBPF15","disease_vs_control",0.0161046553634367,1.64901280188822,0.109,0.033,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TENM1","disease_vs_control",0.016179624910733,-1.59332473492416,0.023,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-286N22.8","disease_vs_control",0.0162232633489477,1.51180843517432,0.129,0.039,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","XRCC5","disease_vs_control",0.01623621375869,0.893793751270322,0.211,0.085,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","WNT2B","disease_vs_control",0.0162532121955961,1.24612658621735,0.105,0.033,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MEG3","disease_vs_control",0.0162891428029938,1.16287219698446,0.181,0.098,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","EIF3E","disease_vs_control",0.0163205415466775,-1.00451352325967,0.096,0.118,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TMEM168","disease_vs_control",0.0163965149662116,1.25492333137143,0.135,0.039,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","AAMDC","disease_vs_control",0.0164442035671808,-0.695909638331812,0.141,0.163,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SCN3A","disease_vs_control",0.0164884721076875,-1.53943506513044,0.02,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PTTG1IP","disease_vs_control",0.0165258348208091,1.2243327993857,0.186,0.085,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PLCXD3","disease_vs_control",0.0165686220227581,-0.845148521544257,0.058,0.098,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","FAT4","disease_vs_control",0.0165874728381295,0.872108151433807,0.246,0.105,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HKR1","disease_vs_control",0.0166320708161511,-0.878444687277763,0.09,0.111,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SLBP","disease_vs_control",0.0167165805876366,-1.44870669507593,0.025,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GPRC5C","disease_vs_control",0.0167715218977936,-1.1562615570018,0.042,0.072,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TALDO1","disease_vs_control",0.0167921068075912,-1.26973986014071,0.046,0.078,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CTD-2561J22.3","disease_vs_control",0.0167944810058968,-1.31203668534629,0.041,0.078,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","FAM189A1","disease_vs_control",0.0168002189453492,-1.01335351147871,0.083,0.118,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LUZP1","disease_vs_control",0.0168333947036435,0.925435720998149,0.166,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DCP1B","disease_vs_control",0.0168843259846294,1.29240367009878,0.097,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TMEM43","disease_vs_control",0.0168973459393234,2.79280153964003,0.052,0.007,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TMCO4","disease_vs_control",0.016919626520979,-0.793670596962144,0.114,0.137,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ZNF346","disease_vs_control",0.0169342578642301,0.94583918463181,0.118,0.033,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NPEPPS","disease_vs_control",0.016963784441682,-0.538050453169706,0.313,0.32,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","JPH2","disease_vs_control",0.0169673444739653,-0.502374507331493,0.182,0.19,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SP3","disease_vs_control",0.0170604898401332,0.928938473634094,0.2,0.078,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","COL24A1","disease_vs_control",0.0170860299242824,-1.31418982568697,0.036,0.085,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ARID3A","disease_vs_control",0.0171270875914174,-1.69752866077458,0.03,0.065,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MED27","disease_vs_control",0.017129803391171,0.983741198695759,0.227,0.105,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MAMDC2-AS1","disease_vs_control",0.0171323387248395,2.55101941380179,0.065,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","KDM5A","disease_vs_control",0.0171711494256776,0.656928980114293,0.264,0.118,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PIP5K1B","disease_vs_control",0.0172188929254139,-0.739275514454756,0.087,0.124,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PSORS1C1","disease_vs_control",0.0172653216706073,-1.20637731086889,0.03,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","GPBP1L1","disease_vs_control",0.0172916207128814,0.696725280917025,0.311,0.157,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DPH6","disease_vs_control",0.0173057117096348,0.920998648224396,0.222,0.105,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RAD52","disease_vs_control",0.0173242981232678,-1.14798540065048,0.104,0.111,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PLXNA2","disease_vs_control",0.0173402487497288,0.632691025430089,0.31,0.17,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TMOD3","disease_vs_control",0.0174999245159009,1.21920364323057,0.187,0.078,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PDGFA","disease_vs_control",0.0175166913262371,-0.657596727714862,0.176,0.203,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","UBE2J1","disease_vs_control",0.0175493216384568,1.61435096712902,0.092,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ERCC8","disease_vs_control",0.0176099008240221,1.46595125980064,0.102,0.033,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SMIM3","disease_vs_control",0.0176812941345371,-1.43061258713419,0.035,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PDZD8","disease_vs_control",0.0177965963246185,1.42165591354841,0.112,0.033,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TTC27","disease_vs_control",0.0178580792709875,-0.629650643800142,0.153,0.17,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SMIM14","disease_vs_control",0.0178587115864289,-0.73546004013918,0.136,0.157,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SLC20A1","disease_vs_control",0.0179192628130103,0.997815193090965,0.121,0.046,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RGS6","disease_vs_control",0.0179248076821061,-1.62244934748805,0.028,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CELF2","disease_vs_control",0.0179288090917632,-0.427673493903829,0.407,0.399,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","TEAD1","disease_vs_control",0.0179724701976313,0.595918443234744,0.285,0.131,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NRG3","disease_vs_control",0.0181581208551206,0.969068816383588,0.125,0.072,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","IMMT","disease_vs_control",0.0181909543311012,1.24794096448944,0.128,0.046,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SESN1","disease_vs_control",0.0182094463197092,0.964162275373179,0.188,0.078,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ACSL1","disease_vs_control",0.018215652042915,-1.04995066337943,0.05,0.085,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ITGAV","disease_vs_control",0.0182831114328281,0.68042463645961,0.306,0.157,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","AC097724.3","disease_vs_control",0.0183239069690999,-0.793146386092025,0.138,0.157,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SMARCA1","disease_vs_control",0.018368065351718,-0.569116935167162,0.126,0.163,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BEND7","disease_vs_control",0.0184152102471851,-1.02702291170295,0.085,0.098,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SPRED2","disease_vs_control",0.0184676171129683,0.865469282314119,0.205,0.085,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CADM2","disease_vs_control",0.0184855025386051,-1.5437193962107,0.032,0.065,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SDK1","disease_vs_control",0.0185374512239861,0.578919761994835,0.523,0.373,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","AP3S1","disease_vs_control",0.0185456868719342,-0.511901411474438,0.144,0.17,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SUPT5H","disease_vs_control",0.0185511762895068,2.11917784066599,0.085,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","FHOD3","disease_vs_control",0.0185741738317335,0.650100407838108,0.364,0.196,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RAB20","disease_vs_control",0.0186213351641798,-0.875062357843431,0.05,0.098,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ELMOD3","disease_vs_control",0.0186215820167002,1.1132220461525,0.132,0.046,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SPSB1","disease_vs_control",0.0186306214950607,0.621196843473664,0.405,0.209,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DAZAP1","disease_vs_control",0.0186846636189406,-0.977184625170225,0.097,0.131,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CSGALNACT1","disease_vs_control",0.0186969879702052,-1.10752548300292,0.078,0.105,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CTBP2","disease_vs_control",0.0187413106618038,-0.402434175421967,0.432,0.392,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PLA2R1","disease_vs_control",0.018749855217406,0.627137820984312,0.374,0.209,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LINC00843","disease_vs_control",0.0187765463521171,2.49928375845905,0.068,0.013,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","INO80E","disease_vs_control",0.0188366443302515,1.59943617423044,0.084,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","YY1","disease_vs_control",0.0188529432799544,1.15112868810454,0.161,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PPIL2","disease_vs_control",0.0188630120945402,0.847885490915266,0.124,0.033,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LRRK1","disease_vs_control",0.0188645673302859,1.06286196237229,0.095,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MIER1","disease_vs_control",0.0188669717802511,-0.638352865521909,0.168,0.17,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SECISBP2L","disease_vs_control",0.0188942614367404,0.824622380464363,0.289,0.144,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ABLIM3","disease_vs_control",0.0189068040201007,1.69254208818583,0.092,0.033,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NAB1","disease_vs_control",0.0189143989754646,1.11146455671208,0.127,0.039,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ZCCHC17","disease_vs_control",0.0189448305395103,2.29649505890583,0.077,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","AES","disease_vs_control",0.0189660127681945,-0.999334262782944,0.071,0.105,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NFE2L2","disease_vs_control",0.0189758472488296,0.595277538722421,0.388,0.222,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LRCH2","disease_vs_control",0.0190596417326082,-0.905965888711821,0.07,0.105,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","HSD17B12","disease_vs_control",0.0191609346320998,-0.559026725019216,0.279,0.275,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PCMT1","disease_vs_control",0.0191659347331118,1.70443276957836,0.091,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MAP3K4","disease_vs_control",0.0191691339081383,-0.571853832462604,0.168,0.176,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LINC00106","disease_vs_control",0.0191832242906405,1.93124922711521,0.058,0.013,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ABCC5","disease_vs_control",0.0192617990547217,-0.811319282781367,0.126,0.15,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SPTLC1","disease_vs_control",0.0193034777516412,1.6824437724449,0.109,0.039,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","UNC13B","disease_vs_control",0.0193071918963315,0.695124740851268,0.324,0.163,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","IPO11","disease_vs_control",0.0193193486682427,-1.01887214526834,0.074,0.092,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","VPS29","disease_vs_control",0.0193774251269408,1.39336570770576,0.114,0.033,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RBBP6","disease_vs_control",0.0193938875490372,0.958437496899398,0.158,0.065,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LCLAT1","disease_vs_control",0.0194666533909079,1.0000172148357,0.204,0.085,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NEDD4","disease_vs_control",0.0195262571310796,-0.539924441112306,0.223,0.216,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MAPK6","disease_vs_control",0.0195774446279086,-0.824926303646967,0.101,0.137,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","AZIN1-AS1","disease_vs_control",0.019612417622211,1.17190175919973,0.147,0.052,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BRD2","disease_vs_control",0.0196188657125958,1.37163105365617,0.102,0.033,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PRKAB2","disease_vs_control",0.019620254125768,1.74654887249352,0.082,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP11-626H12.1","disease_vs_control",0.0197328497830731,1.41080231051249,0.154,0.052,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SART3","disease_vs_control",0.0198682437806454,2.13632901776287,0.05,0.007,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","EMILIN1","disease_vs_control",0.0198756097677336,-1.26721469767075,0.033,0.059,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PRR14L","disease_vs_control",0.0199383077044461,0.877084774590638,0.212,0.105,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RPS6KC1","disease_vs_control",0.0200614612892957,0.832298152791336,0.316,0.17,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SYNCRIP","disease_vs_control",0.0200855795131406,2.01901803139702,0.071,0.013,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","MARCH2","disease_vs_control",0.0201657005077175,1.29184642427126,0.092,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","WDR41","disease_vs_control",0.0201824386557395,0.923971908737094,0.31,0.17,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","AC007246.3","disease_vs_control",0.0201843902585183,-0.839268712129428,0.169,0.17,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","ZSWIM6","disease_vs_control",0.0202712580699575,0.633421377765025,0.371,0.216,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","RP1-111C20.4","disease_vs_control",0.0203767126356173,1.17161474819482,0.123,0.039,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PDZRN3","disease_vs_control",0.0203900508382526,0.678339991346414,0.433,0.261,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","NCKAP5L","disease_vs_control",0.0204194042264044,1.52168629233985,0.087,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SENP2","disease_vs_control",0.020425720561853,-0.881340542056298,0.108,0.124,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","DGKG","disease_vs_control",0.020456186947323,1.07290825383934,0.149,0.065,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LNX2","disease_vs_control",0.0204623113454322,-1.01265803216367,0.046,0.072,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PTRF","disease_vs_control",0.0205014327774585,1.59166584235198,0.087,0.026,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","JKAMP","disease_vs_control",0.0205518621521885,1.61921046004481,0.052,0.007,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","PHACTR2","disease_vs_control",0.0205529996110442,-0.460287344432631,0.296,0.288,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","BECN1","disease_vs_control",0.0206221754179418,1.63657686500249,0.051,0.007,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CMKLR1","disease_vs_control",0.020624771183447,1.25247054309596,0.127,0.046,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SPRY4","disease_vs_control",0.020730522653126,1.46419027990761,0.078,0.02,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","CABLES1","disease_vs_control",0.0207939621223381,-0.693440459197538,0.122,0.144,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","LRP5","disease_vs_control",0.0208938840550356,-0.569105302741731,0.203,0.229,1,"Seurat_LR_cell_level_exploratory"
"Vascular Smooth Muscle","SIPA1","disease_vs_control",0.02091337045074,-1.58672124979155,0.028,0.052,1,"Seurat_LR_cell_level_exploratory"
